"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"9115","324","ND- MINOT",125908,0,0,0,0,2020-02-19
"9116","282","NH- MANCHESTER",894248,0,0,0,0,2020-02-19
"9117","283","NJ- CAMDEN",2827593,0,0,0,0,2020-02-19
"9118","284","NJ- HACKENSACK",1278413,0,0,0,0,2020-02-19
"9119","291","NJ- PATERSON",393185,0,0,0,0,2020-02-19
"9120","292","NJ- RIDGEWOOD",463288,0,0,0,0,2020-02-19
"9121","285","NJ- MORRISTOWN",1028075,0,0,0,0,2020-02-19
"9122","288","NJ- NEW BRUNSWICK",1044234,0,0,0,0,2020-02-19
"9123","346","PA- ALLENTOWN",1233349,0,0,0,0,2020-02-19
"9124","400","TX- LUBBOCK",707296,0,0,0,0,2020-02-19
"9125","393","TX- EL PASO",1113258,0,0,0,0,2020-02-19
"9126","299","NY- BUFFALO",1378870,0,0,0,0,2020-02-19
"9127","304","NY- ROCHESTER",1303270,0,0,0,0,2020-02-19
"9128","296","NY- BINGHAMTON",364639,0,0,0,0,2020-02-19
"9129","307","NY- SYRACUSE",1069422,0,0,0,0,2020-02-19
"9130","351","PA- ERIE",722463,0,0,0,0,2020-02-19
"9131","300","NY- ELMIRA",331145,0,0,0,0,2020-02-19
"9132","359","PA- SAYRE",197463,0,0,0,0,2020-02-19
"9133","424","VT- BURLINGTON",646114,0,0,0,0,2020-02-19
"9134","360","PA- SCRANTON",317755,0,0,0,0,2020-02-19
"9135","312","NC- DURHAM",1366694,0,0,0,0,2020-02-19
"9136","313","NC- GREENSBORO",627219,0,0,0,0,2020-02-19
"9137","315","NC- HICKORY",298883,0,0,0,0,2020-02-19
"9138","320","NC- WINSTON-SALEM",1137103,0,0,0,0,2020-02-19
"9139","311","NC- CHARLOTTE",2459473,0,0,0,0,2020-02-19
"9140","375","TN- JOHNSON CITY",277165,0,0,0,0,2020-02-19
"9141","309","NC- ASHEVILLE",660204,0,0,0,0,2020-02-19
"9142","314","NC- GREENVILLE",856416,0,0,0,0,2020-02-19
"9143","318","NC- RALEIGH",2032974,0,0,0,0,2020-02-19
"9144","319","NC- WILMINGTON",449671,0,0,0,0,2020-02-19
"9145","365","SC- CHARLESTON",1039763,0,0,0,0,2020-02-19
"9146","430","VA- NORFOLK",1289789,0,0,0,0,2020-02-19
"9147","367","SC- FLORENCE",379572,0,0,0,0,2020-02-19
"9148","369","SC- SPARTANBURG",374810,0,0,0,0,2020-02-19
"9149","321","ND- BISMARCK",211242,0,0,0,0,2020-02-19
"9150","330","OH- DAYTON",1077638,0,0,0,0,2020-02-19
"9151","326","OH- CANTON",640670,0,0,0,0,2020-02-19
"9152","328","OH- CLEVELAND",2068625,0,0,0,0,2020-02-19
"9153","335","OH- YOUNGSTOWN",642648,0,0,0,0,2020-02-19
"9154","357","PA- PITTSBURGH",2904771,0,0,0,0,2020-02-19
"9155","332","OH- KETTERING",432928,0,0,0,0,2020-02-19
"9156","331","OH- ELYRIA",253587,0,0,0,0,2020-02-19
"9157","325","OH- AKRON",703381,0,0,0,0,2020-02-19
"9158","339","OK- OKLAHOMA CITY",1878346,0,0,0,0,2020-02-19
"9159","391","TX- DALLAS",4819192,0,0,0,0,2020-02-19
"9160","336","OK- LAWTON",203937,0,0,0,0,2020-02-19
"9161","420","TX- WICHITA FALLS",202790,0,0,0,0,2020-02-19
"9162","342","OR- EUGENE",731523,0,0,0,0,2020-02-19
"9163","345","OR- SALEM",319400,0,0,0,0,2020-02-19
"9164","344","OR- PORTLAND",2688073,0,0,0,0,2020-02-19
"9165","341","OR- BEND",221484,0,0,0,0,2020-02-19
"9166","347","PA- ALTOONA",302529,0,0,0,0,2020-02-19
"9167","355","PA- LANCASTER",678147,0,0,0,0,2020-02-19
"9168","358","PA- READING",596839,0,0,0,0,2020-02-19
"9169","354","PA- JOHNSTOWN",220260,0,0,0,0,2020-02-19
"9170","362","PA- WILKES-BARRE",249132,0,0,0,0,2020-02-19
"9171","350","PA- DANVILLE",579193,0,0,0,0,2020-02-19
"9172","366","SC- COLUMBIA",1241913,0,0,0,0,2020-02-19
"9173","368","SC- GREENVILLE",907674,0,0,0,0,2020-02-19
"9174","374","TN- JACKSON",333926,0,0,0,0,2020-02-19
"9175","416","TX- TYLER",561485,0,0,0,0,2020-02-19
"9176","397","TX- HOUSTON",6463120,0,0,0,0,2020-02-19
"9177","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-02-19
"9178","412","TX- SAN ANTONIO",2714969,7.3665666164144e-07,0,0.0736656661641441,0,2020-02-19
"9179","385","TX- AUSTIN",1738310,0,0,0,0,2020-02-19
"9180","413","TX- TEMPLE",499914,0,0,0,0,2020-02-19
"9181","418","TX- WACO",341324,0,0,0,0,2020-02-19
"9182","394","TX- FORT WORTH",2198658,0,0,0,0,2020-02-19
"9183","388","TX- BRYAN",272470,0,0,0,0,2020-02-19
"9184","406","TX- ODESSA",351062,0,0,0,0,2020-02-19
"9185","382","TX- ABILENE",295982,0,0,0,0,2020-02-19
"9186","417","TX- VICTORIA",148174,0,0,0,0,2020-02-19
"9187","396","TX- HARLINGEN",591312,0,0,0,0,2020-02-19
"9188","399","TX- LONGVIEW",215161,0,0,0,0,2020-02-19
"9189","386","TX- BEAUMONT",464919,0,0,0,0,2020-02-19
"9190","411","TX- SAN ANGELO",159476,0,0,0,0,2020-02-19
"9191","402","TX- MCALLEN",672773,0,0,0,0,2020-02-19
"9192","422","UT- PROVO",599239,0,0,0,0,2020-02-19
"9193","421","UT- OGDEN",485077,0,0,0,0,2020-02-19
"9194","427","VA- CHARLOTTESVILLE",580368,0,0,0,0,2020-02-19
"9195","432","VA- ROANOKE",718474,0,0,0,0,2020-02-19
"9196","431","VA- RICHMOND",1734485,0,0,0,0,2020-02-19
"9197","428","VA- LYNCHBURG",256375,0,0,0,0,2020-02-19
"9198","426","VA- ARLINGTON",2297586,0,0,0,0,2020-02-19
"9199","429","VA- NEWPORT NEWS",563031,0,0,0,0,2020-02-19
"9200","435","VA- WINCHESTER",435762,0,0,0,0,2020-02-19
"9201","442","WA- YAKIMA",298517,0,0,0,0,2020-02-19
"9202","439","WA- SEATTLE",2812672,1.27212857561981e-07,0,0.0127212857561981,0,2020-02-19
"9203","438","WA- OLYMPIA",387412,0,0,0,0,2020-02-19
"9204","437","WA- EVERETT",672161,9.5541389264689e-07,0,0.095541389264689,0,2020-02-19
"9205","441","WA- TACOMA",802054,0,0,0,0,2020-02-19
"9206","450","WI- MARSHFIELD",379798,0,0,0,0,2020-02-19
"9207","446","WI- APPLETON",328675,0,0,0,0,2020-02-19
"9208","452","WI- NEENAH",238971,0,0,0,0,2020-02-19
"9209","457","WY- CASPER",192915,0,0,0,0,2020-02-19
"9210","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-02-19
"9211","268","MO- KANSAS CITY",2481936,0,0,0,0,2020-02-20
"9212","297","NY- BRONX",1398749,0,0,0,0,2020-02-20
"9213","301","NY- EAST LONG ISLAND",4728414,0,0,0,0,2020-02-20
"9214","303","NY- NEW YORK",4981418,0,0,0,0,2020-02-20
"9215","308","NY- WHITE PLAINS",1135283,0,0,0,0,2020-02-20
"9216","289","NJ- NEWARK",1534797,0,0,0,0,2020-02-20
"9217","001","AL- BIRMINGHAM",2276677,0,0,0,0,2020-02-20
"9218","007","AL- MONTGOMERY",473121,0,0,0,0,2020-02-20
"9219","006","AL- MOBILE",826053,0,0,0,0,2020-02-20
"9220","134","FL- PENSACOLA",764431,0,0,0,0,2020-02-20
"9221","002","AL- DOTHAN",375802,0,0,0,0,2020-02-20
"9222","009","AL- TUSCALOOSA",266186,0,0,0,0,2020-02-20
"9223","144","GA- ATLANTA",6243061,0,0,0,0,2020-02-20
"9224","148","GA- ROME",289908,0,0,0,0,2020-02-20
"9225","260","MS- MERIDIAN",197862,0,0,0,0,2020-02-20
"9226","005","AL- HUNTSVILLE",626099,0,0,0,0,2020-02-20
"9227","373","TN- CHATTANOOGA",700134,0,0,0,0,2020-02-20
"9228","262","MS- TUPELO",396259,0,0,0,0,2020-02-20
"9229","146","GA- COLUMBUS",349248,0,0,0,0,2020-02-20
"9230","010","AK- ANCHORAGE",710231,0,0,0,0,2020-02-20
"9231","012","AZ- PHOENIX",3373124,1.80503773187501e-07,0,0.0180503773187501,0,2020-02-20
"9232","293","NM- ALBUQUERQUE",1729568,0,0,0,0,2020-02-20
"9233","015","AZ- TUCSON",1221007,3.23983819928478e-11,0,3.23983819928478e-06,0,2020-02-20
"9234","423","UT- SALT LAKE CITY",2034274,0,0,0,0,2020-02-20
"9235","014","AZ- SUN CITY",298424,2.57325983261848e-07,0,0.0257325983261848,0,2020-02-20
"9236","011","AZ- MESA",1384107,2.27082575762242e-07,0,0.0227082575762242,0,2020-02-20
"9237","279","NV- LAS VEGAS",2064056,0,0,0,0,2020-02-20
"9238","019","AR- LITTLE ROCK",1557326,0,0,0,0,2020-02-20
"9239","270","MO- SPRINGFIELD",865127,0,0,0,0,2020-02-20
"9240","021","AR- SPRINGDALE",535647,0,0,0,0,2020-02-20
"9241","267","MO- JOPLIN",375895,0,0,0,0,2020-02-20
"9242","018","AR- JONESBORO",238432,0,0,0,0,2020-02-20
"9243","273","MO- ST LOUIS",3427241,0,0,0,0,2020-02-20
"9244","219","LA- SHREVEPORT",694588,0,0,0,0,2020-02-20
"9245","016","AR- FORT SMITH",376522,0,0,0,0,2020-02-20
"9246","379","TN- MEMPHIS",1816203,0,0,0,0,2020-02-20
"9247","022","AR- TEXARKANA",263672,0,0,0,0,2020-02-20
"9248","033","CA- CONTRA COSTA CO.",1042954,0,0,0,0,2020-02-20
"9249","065","CA- ALAMEDA CO.",1538029,4.52518895843524e-11,0,4.52518895843524e-06,0,2020-02-20
"9250","077","CA- SACRAMENTO",2589156,0,0,0,0,2020-02-20
"9251","091","CA- STOCKTON",596968,0,0,0,0,2020-02-20
"9252","280","NV- RENO",758460,0,0,0,0,2020-02-20
"9253","031","CA- CHICO",300672,0,0,0,0,2020-02-20
"9254","058","CA- MODESTO",901093,0,0,0,0,2020-02-20
"9255","081","CA- SAN FRANCISCO",1438721,1.39012358893767e-06,0,0.139012358893767,0,2020-02-20
"9256","343","OR- MEDFORD",434585,0,0,0,0,2020-02-20
"9257","043","CA- FRESNO",1244650,0,0,0,0,2020-02-20
"9258","073","CA- REDDING",341901,2.74156420883587e-06,0,0.274156420883587,0,2020-02-20
"9259","062","CA- NAPA",274114,2.28578093183153e-07,0,0.0228578093183153,0,2020-02-20
"9260","080","CA- SAN DIEGO",3720182,2.66524356316378e-07,0,0.0266524356316378,0,2020-02-20
"9261","079","CA- SAN BERNARDINO",3116736,9.23577012557005e-11,0,9.23577012557005e-06,0,2020-02-20
"9262","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-02-20
"9263","056","CA- LOS ANGELES",9867438,1.00919477616369e-07,0,0.0100919477616369,0,2020-02-20
"9264","023","CA- ORANGE CO.",3304821,3.0516614442538e-07,0,0.030516614442538,0,2020-02-20
"9265","096","CA- VENTURA",857707,4.49671221046706e-09,0,0.000449671221046706,0,2020-02-20
"9266","089","CA- SANTA ROSA",489750,0,0,0,0,2020-02-20
"9267","078","CA- SALINAS",396679,0,0,0,0,2020-02-20
"9268","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-02-20
"9269","087","CA- SANTA CRUZ",275890,0,0,0,0,2020-02-20
"9270","069","CA- PALM SPR/RANCHO MIR.",342069,0,0,0,0,2020-02-20
"9271","082","CA- SAN JOSE",1761797,1.084795051605e-06,0,0.1084795051605,0,2020-02-20
"9272","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-02-20
"9273","085","CA- SAN MATEO CO.",797525,1.11271413120567e-07,0,0.0111271413120567,0,2020-02-20
"9274","103","CO- DENVER",2853117,0,0,0,0,2020-02-20
"9275","106","CO- GREELEY",357920,0,0,0,0,2020-02-20
"9276","102","CO- COLORADO SPRINGS",829912,0,0,0,0,2020-02-20
"9277","101","CO- BOULDER",308518,0,0,0,0,2020-02-20
"9278","107","CO- PUEBLO",173208,0,0,0,0,2020-02-20
"9279","105","CO- GRAND JUNCTION",337595,0,0,0,0,2020-02-20
"9280","104","CO- FORT COLLINS",335380,0,0,0,0,2020-02-20
"9281","201","KS- WICHITA",1276737,0,0,0,0,2020-02-20
"9282","109","CT- BRIDGEPORT",682421,0,0,0,0,2020-02-20
"9283","111","CT- NEW HAVEN",1482374,0,0,0,0,2020-02-20
"9284","110","CT- HARTFORD",1510786,0,0,0,0,2020-02-20
"9285","230","MA- SPRINGFIELD",744460,0,0,0,0,2020-02-20
"9286","364","RI- PROVIDENCE",1228881,0,0,0,0,2020-02-20
"9287","112","DE- WILMINGTON",796103,0,0,0,0,2020-02-20
"9288","225","MD- SALISBURY",443452,0,0,0,0,2020-02-20
"9289","356","PA- PHILADELPHIA",4185432,0,0,0,0,2020-02-20
"9290","113","DC- WASHINGTON",2617594,0,0,0,0,2020-02-20
"9291","226","MD- TAKOMA PARK",960715,0,0,0,0,2020-02-20
"9292","120","FL- GAINESVILLE",567547,0,0,0,0,2020-02-20
"9293","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-02-20
"9294","133","FL- PANAMA CITY",217003,0,0,0,0,2020-02-20
"9295","130","FL- ORLANDO",3621833,0,0,0,0,2020-02-20
"9296","118","FL- FORT LAUDERDALE",2760263,0,0,0,0,2020-02-20
"9297","127","FL- MIAMI",3202229,0,0,0,0,2020-02-20
"9298","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-02-20
"9299","119","FL- FORT MYERS",1182870,0,0,0,0,2020-02-20
"9300","137","FL- SARASOTA",407131,0,0,0,0,2020-02-20
"9301","129","FL- OCALA",529160,0,0,0,0,2020-02-20
"9302","131","FL- ORMOND BEACH",383378,0,0,0,0,2020-02-20
"9303","124","FL- LAKELAND",386176,0,0,0,0,2020-02-20
"9304","122","FL- HUDSON",408247,0,0,0,0,2020-02-20
"9305","141","FL- TAMPA",1385149,0,0,0,0,2020-02-20
"9306","115","FL- BRADENTON",296705,0,0,0,0,2020-02-20
"9307","116","FL- CLEARWATER",506206,0,0,0,0,2020-02-20
"9308","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-02-20
"9309","149","GA- SAVANNAH",856153,0,0,0,0,2020-02-20
"9310","142","GA- ALBANY",219645,0,0,0,0,2020-02-20
"9311","147","GA- MACON",734927,0,0,0,0,2020-02-20
"9312","145","GA- AUGUSTA",673766,0,0,0,0,2020-02-20
"9313","150","HI- HONOLULU",1360301,0,0,0,0,2020-02-20
"9314","151","ID- BOISE",883940,0,0,0,0,2020-02-20
"9315","440","WA- SPOKANE",1515334,0,0,0,0,2020-02-20
"9316","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-02-20
"9317","276","MT- MISSOULA",382740,0,0,0,0,2020-02-20
"9318","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-02-20
"9319","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-02-20
"9320","171","IL- ROCKFORD",735905,0,0,0,0,2020-02-20
"9321","449","WI- MADISON",1093305,9.14657849364999e-07,0,0.0914657849364999,0,2020-02-20
"9322","170","IL- PEORIA",615743,0,0,0,0,2020-02-20
"9323","191","IA- DAVENPORT",492280,0,0,0,0,2020-02-20
"9324","173","IL- URBANA",450688,0,0,0,0,2020-02-20
"9325","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-02-20
"9326","166","IL- MELROSE PARK",1336480,2.04129034785562e-07,0,0.0204129034785562,0,2020-02-20
"9327","163","IL- HINSDALE",475308,4.29149335170957e-09,0,0.000429149335170957,0,2020-02-20
"9328","161","IL- EVANSTON",912358,3.31418936663295e-07,0,0.0331418936663295,0,2020-02-20
"9329","164","IL- JOLIET",714644,1.21567420093814e-08,0,0.00121567420093814,0,2020-02-20
"9330","155","IL- BLUE ISLAND",852099,3.6680288715731e-07,0,0.036680288715731,0,2020-02-20
"9331","186","IN- MUNSTER",313527,9.47164973367293e-08,0,0.00947164973367292,0,2020-02-20
"9332","156","IL- CHICAGO",2586419,3.85009649304336e-07,0,0.0385009649304336,0,2020-02-20
"9333","158","IL- ELGIN",801491,9.48738797647811e-08,0,0.00948738797647811,0,2020-02-20
"9334","179","IN- EVANSVILLE",682402,0,0,0,0,2020-02-20
"9335","154","IL- AURORA",343756,0,0,0,0,2020-02-20
"9336","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-02-20
"9337","194","IA- IOWA CITY",345868,0,0,0,0,2020-02-20
"9338","193","IA- DUBUQUE",157341,0,0,0,0,2020-02-20
"9339","208","KY- PADUCAH",370644,0,0,0,0,2020-02-20
"9340","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-02-20
"9341","264","MO- COLUMBIA",707702,0,0,0,0,2020-02-20
"9342","180","IN- FORT WAYNE",866605,0,0,0,0,2020-02-20
"9343","183","IN- INDIANAPOLIS",2852404,0,0,0,0,2020-02-20
"9344","184","IN- LAFAYETTE",242737,0,0,0,0,2020-02-20
"9345","185","IN- MUNCIE",168738,0,0,0,0,2020-02-20
"9346","205","KY- LOUISVILLE",1761589,0,0,0,0,2020-02-20
"9347","327","OH- CINCINNATI",1674091,0,0,0,0,2020-02-20
"9348","187","IN- SOUTH BEND",696079,0,0,0,0,2020-02-20
"9349","181","IN- GARY",529009,0,0,0,0,2020-02-20
"9350","207","KY- OWENSBORO",145260,0,0,0,0,2020-02-20
"9351","238","MI- KALAMAZOO",669114,0,0,0,0,2020-02-20
"9352","192","IA- DES MOINES",1091747,0,0,0,0,2020-02-20
"9353","278","NE- OMAHA",1302233,8.44702906469119e-06,0,0.844702906469119,0,2020-02-20
"9354","448","WI- LA CROSSE",356614,0,0,0,0,2020-02-20
"9355","190","IA- CEDAR RAPIDS",301530,0,0,0,0,2020-02-20
"9356","197","IA- WATERLOO",213653,0,0,0,0,2020-02-20
"9357","196","IA- SIOUX CITY",263271,0,0,0,0,2020-02-20
"9358","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-02-20
"9359","195","IA- MASON CITY",132160,0,0,0,0,2020-02-20
"9360","253","MN- ROCHESTER",416752,0,0,0,0,2020-02-20
"9361","251","MN- MINNEAPOLIS",3233450,0,0,0,0,2020-02-20
"9362","200","KS- TOPEKA",457565,0,0,0,0,2020-02-20
"9363","340","OK- TULSA",1369583,0,0,0,0,2020-02-20
"9364","277","NE- LINCOLN",580765,0,0,0,0,2020-02-20
"9365","383","TX- AMARILLO",444214,0,0,0,0,2020-02-20
"9366","380","TN- NASHVILLE",2782462,0,0,0,0,2020-02-20
"9367","204","KY- LEXINGTON",1514499,0,0,0,0,2020-02-20
"9368","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-02-20
"9369","203","KY- COVINGTON",416762,0,0,0,0,2020-02-20
"9370","444","WV- HUNTINGTON",356456,0,0,0,0,2020-02-20
"9371","329","OH- COLUMBUS",3018306,0,0,0,0,2020-02-20
"9372","376","TN- KINGSPORT",479601,0,0,0,0,2020-02-20
"9373","443","WV- CHARLESTON",839828,0,0,0,0,2020-02-20
"9374","213","LA- LAFAYETTE",614128,0,0,0,0,2020-02-20
"9375","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-02-20
"9376","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-02-20
"9377","210","LA- BATON ROUGE",947505,0,0,0,0,2020-02-20
"9378","212","LA- HOUMA",271510,0,0,0,0,2020-02-20
"9379","217","LA- MONROE",271497,0,0,0,0,2020-02-20
"9380","259","MS- JACKSON",1075145,0,0,0,0,2020-02-20
"9381","216","LA- METAIRIE",458580,0,0,0,0,2020-02-20
"9382","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-02-20
"9383","220","LA- SLIDELL",192108,0,0,0,0,2020-02-20
"9384","222","ME- PORTLAND",1070795,0,0,0,0,2020-02-20
"9385","221","ME- BANGOR",400665,0,0,0,0,2020-02-20
"9386","281","NH- LEBANON",396748,0,0,0,0,2020-02-20
"9387","223","MD- BALTIMORE",2523788,0,0,0,0,2020-02-20
"9388","363","PA- YORK",440053,0,0,0,0,2020-02-20
"9389","352","PA- HARRISBURG",1027704,0,0,0,0,2020-02-20
"9390","445","WV- MORGANTOWN",404313,0,0,0,0,2020-02-20
"9391","227","MA- BOSTON",4826221,2.07201452233538e-07,0,0.0207201452233538,0,2020-02-20
"9392","295","NY- ALBANY",1842850,0,0,0,0,2020-02-20
"9393","231","MA- WORCESTER",808287,0,0,0,0,2020-02-20
"9394","246","MI- SAGINAW",627549,0,0,0,0,2020-02-20
"9395","240","MI- MARQUETTE",200023,0,0,0,0,2020-02-20
"9396","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-02-20
"9397","248","MI- ST JOSEPH",142156,0,0,0,0,2020-02-20
"9398","243","MI- PETOSKEY",175199,0,0,0,0,2020-02-20
"9399","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-02-20
"9400","239","MI- LANSING",710382,0,0,0,0,2020-02-20
"9401","447","WI- GREEN BAY",510635,0,0,0,0,2020-02-20
"9402","235","MI- FLINT",568542,0,0,0,0,2020-02-20
"9403","250","MN- DULUTH",341216,0,0,0,0,2020-02-20
"9404","456","WI- WAUSAU",189284,0,0,0,0,2020-02-20
"9405","232","MI- ANN ARBOR",1401260,0,0,0,0,2020-02-20
"9406","242","MI- MUSKEGON",270058,0,0,0,0,2020-02-20
"9407","244","MI- PONTIAC",470635,0,0,0,0,2020-02-20
"9408","334","OH- TOLEDO",1000493,0,0,0,0,2020-02-20
"9409","234","MI- DETROIT",1738617,0,0,0,0,2020-02-20
"9410","245","MI- ROYAL OAK",679720,0,0,0,0,2020-02-20
"9411","233","MI- DEARBORN",517284,0,0,0,0,2020-02-20
"9412","256","MN- ST PAUL",1080676,0,0,0,0,2020-02-20
"9413","322","ND- FARGO MOORHEAD -MN",533993,0,0,0,0,2020-02-20
"9414","323","ND- GRAND FORKS",164613,0,0,0,0,2020-02-20
"9415","254","MN- ST CLOUD",260897,0,0,0,0,2020-02-20
"9416","261","MS- OXFORD",149639,0,0,0,0,2020-02-20
"9417","258","MS- HATTIESBURG",306018,0,0,0,0,2020-02-20
"9418","257","MS- GULFPORT",201377,0,0,0,0,2020-02-20
"9419","274","MT- BILLINGS",585373,0,0,0,0,2020-02-20
"9420","275","MT- GREAT FALLS",152681,0,0,0,0,2020-02-20
"9421","370","SD- RAPID CITY",217734,0,0,0,0,2020-02-20
"9422","324","ND- MINOT",125908,0,0,0,0,2020-02-20
"9423","282","NH- MANCHESTER",894248,0,0,0,0,2020-02-20
"9424","283","NJ- CAMDEN",2827593,0,0,0,0,2020-02-20
"9425","284","NJ- HACKENSACK",1278413,0,0,0,0,2020-02-20
"9426","291","NJ- PATERSON",393185,0,0,0,0,2020-02-20
"9427","292","NJ- RIDGEWOOD",463288,0,0,0,0,2020-02-20
"9428","285","NJ- MORRISTOWN",1028075,0,0,0,0,2020-02-20
"9429","288","NJ- NEW BRUNSWICK",1044234,0,0,0,0,2020-02-20
"9430","346","PA- ALLENTOWN",1233349,0,0,0,0,2020-02-20
"9431","400","TX- LUBBOCK",707296,0,0,0,0,2020-02-20
"9432","393","TX- EL PASO",1113258,0,0,0,0,2020-02-20
"9433","299","NY- BUFFALO",1378870,0,0,0,0,2020-02-20
"9434","304","NY- ROCHESTER",1303270,0,0,0,0,2020-02-20
"9435","296","NY- BINGHAMTON",364639,0,0,0,0,2020-02-20
"9436","307","NY- SYRACUSE",1069422,0,0,0,0,2020-02-20
"9437","351","PA- ERIE",722463,0,0,0,0,2020-02-20
"9438","300","NY- ELMIRA",331145,0,0,0,0,2020-02-20
"9439","359","PA- SAYRE",197463,0,0,0,0,2020-02-20
"9440","424","VT- BURLINGTON",646114,0,0,0,0,2020-02-20
"9441","360","PA- SCRANTON",317755,0,0,0,0,2020-02-20
"9442","312","NC- DURHAM",1366694,0,0,0,0,2020-02-20
"9443","313","NC- GREENSBORO",627219,0,0,0,0,2020-02-20
"9444","315","NC- HICKORY",298883,0,0,0,0,2020-02-20
"9445","320","NC- WINSTON-SALEM",1137103,0,0,0,0,2020-02-20
"9446","311","NC- CHARLOTTE",2459473,0,0,0,0,2020-02-20
"9447","375","TN- JOHNSON CITY",277165,0,0,0,0,2020-02-20
"9448","309","NC- ASHEVILLE",660204,0,0,0,0,2020-02-20
"9449","314","NC- GREENVILLE",856416,0,0,0,0,2020-02-20
"9450","318","NC- RALEIGH",2032974,0,0,0,0,2020-02-20
"9451","319","NC- WILMINGTON",449671,0,0,0,0,2020-02-20
"9452","365","SC- CHARLESTON",1039763,0,0,0,0,2020-02-20
"9453","430","VA- NORFOLK",1289789,0,0,0,0,2020-02-20
"9454","367","SC- FLORENCE",379572,0,0,0,0,2020-02-20
"9455","369","SC- SPARTANBURG",374810,0,0,0,0,2020-02-20
"9456","321","ND- BISMARCK",211242,0,0,0,0,2020-02-20
"9457","330","OH- DAYTON",1077638,0,0,0,0,2020-02-20
"9458","326","OH- CANTON",640670,0,0,0,0,2020-02-20
"9459","328","OH- CLEVELAND",2068625,0,0,0,0,2020-02-20
"9460","335","OH- YOUNGSTOWN",642648,0,0,0,0,2020-02-20
"9461","357","PA- PITTSBURGH",2904771,0,0,0,0,2020-02-20
"9462","332","OH- KETTERING",432928,0,0,0,0,2020-02-20
"9463","331","OH- ELYRIA",253587,0,0,0,0,2020-02-20
"9464","325","OH- AKRON",703381,0,0,0,0,2020-02-20
"9465","339","OK- OKLAHOMA CITY",1878346,0,0,0,0,2020-02-20
"9466","391","TX- DALLAS",4819192,0,0,0,0,2020-02-20
"9467","336","OK- LAWTON",203937,0,0,0,0,2020-02-20
"9468","420","TX- WICHITA FALLS",202790,0,0,0,0,2020-02-20
"9469","342","OR- EUGENE",731523,0,0,0,0,2020-02-20
"9470","345","OR- SALEM",319400,0,0,0,0,2020-02-20
"9471","344","OR- PORTLAND",2688073,0,0,0,0,2020-02-20
"9472","341","OR- BEND",221484,0,0,0,0,2020-02-20
"9473","347","PA- ALTOONA",302529,0,0,0,0,2020-02-20
"9474","355","PA- LANCASTER",678147,0,0,0,0,2020-02-20
"9475","358","PA- READING",596839,0,0,0,0,2020-02-20
"9476","354","PA- JOHNSTOWN",220260,0,0,0,0,2020-02-20
"9477","362","PA- WILKES-BARRE",249132,0,0,0,0,2020-02-20
"9478","350","PA- DANVILLE",579193,0,0,0,0,2020-02-20
"9479","366","SC- COLUMBIA",1241913,0,0,0,0,2020-02-20
"9480","368","SC- GREENVILLE",907674,0,0,0,0,2020-02-20
"9481","374","TN- JACKSON",333926,0,0,0,0,2020-02-20
"9482","416","TX- TYLER",561485,0,0,0,0,2020-02-20
"9483","397","TX- HOUSTON",6463120,0,0,0,0,2020-02-20
"9484","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-02-20
"9485","412","TX- SAN ANTONIO",2714969,7.3665666164144e-07,0,0.0736656661641441,0,2020-02-20
"9486","385","TX- AUSTIN",1738310,0,0,0,0,2020-02-20
"9487","413","TX- TEMPLE",499914,0,0,0,0,2020-02-20
"9488","418","TX- WACO",341324,0,0,0,0,2020-02-20
"9489","394","TX- FORT WORTH",2198658,0,0,0,0,2020-02-20
"9490","388","TX- BRYAN",272470,0,0,0,0,2020-02-20
"9491","406","TX- ODESSA",351062,0,0,0,0,2020-02-20
"9492","382","TX- ABILENE",295982,0,0,0,0,2020-02-20
"9493","417","TX- VICTORIA",148174,0,0,0,0,2020-02-20
"9494","396","TX- HARLINGEN",591312,0,0,0,0,2020-02-20
"9495","399","TX- LONGVIEW",215161,0,0,0,0,2020-02-20
"9496","386","TX- BEAUMONT",464919,0,0,0,0,2020-02-20
